itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:144346,?,1,1,1900000,Merchant,Creacher,1548454166,Vendor
i:21301,Green Helper Box,1,1,50000,Kaleandra,Creacher,1548531608,Auction
i:144346,?,1,1,2000000,Merchant,Robso,1548533563,Vendor
i:21308,Jingling Bell,1,1,49799,Ullwarth,Creacher,1548545980,Auction
i:136924,Felbat Pup,1,1,900000,Falanthas,Creacher,1548545983,Auction
i:127748,Cinder Pup,1,1,88999,Lantzu,Creacher,1548545988,Auction
i:152878,Enchanted Tiki Mask,1,2,11000000,Shamanje,Creacher,1548635908,Auction
i:159959,Nylon Thread,200,400,417,Maryos,Creacher,1548647634,Auction
i:159865::2:1683:4928,?,1,1,2497500,Maressa,Creacher,1548647694,Auction
i:159229::2:1683:4796,?,1,1,499000,Jed,Creacher,1548647703,Auction
i:152875,Gloom Dust,6,6,700,Merchant,Creacher,1548647760,Vendor
p:78:1:2,?,1,1,48550,Xarakvp,Creacher,1548697291,Auction
i:124439,Unbroken Tooth,8,8,1,Merchant,Robso,1548722677,Vendor
i:48118,Leaping Hatchling,1,1,2599999,Accowntant,Creacher,1548749059,Auction
i:164306,Plundered Waterspeaker's Spellblade,1,1,40099999,Kaelzoran,Creacher,1548772122,Auction
i:164533,Bloodwake Girdle,1,1,2687500,Lahna,Creacher,1548772207,Auction
i:108339,Dreamfoil Blade,7,7,12,Merchant,Robso,1548799015,Vendor
i:4470,Simple Wood,10,10,9,Merchant,Creacher,1548799523,Vendor
i:21559,?,1,3,25,Merchant,Robso,1548809292,Vendor
i:21558,?,1,3,25,Merchant,Robso,1548809293,Vendor
i:21557,?,1,2,25,Merchant,Robso,1548809294,Vendor
i:21571,?,1,1,100,Merchant,Robso,1548809296,Vendor
i:21576,?,1,1,100,Merchant,Robso,1548809297,Vendor
i:21574,?,1,1,100,Merchant,Robso,1548809298,Vendor
i:21721,?,1,1,15,Merchant,Robso,1548809595,Vendor
i:140560,?,1,2,1000000,Merchant,Robso,1548818521,Vendor
i:139717::1:3382,?,1,1,5000000,Merchant,Robso,1548818540,Vendor
i:159866::2:1711:4928,?,1,1,4498750,Megazörd,Creacher,1548819310,Auction
i:159866::2:1711:4928,?,1,1,4498750,Kiryuscatra,Creacher,1548819314,Auction
i:90146,Tinker's Kit,1,1,20000,Merchant,Robso,1548910595,Vendor
i:132185,Intact Skull,2,2,69289,Merchant,Robso,1548911408,Vendor
i:163784,Seafoam Coconut Water,5,10,5000,Merchant,Robso,1548917160,Vendor
i:163783,Mount Mugamba Spring Water,5,10,5000,Merchant,Robso,1548917163,Vendor
i:156872,?,1,2,10000,Merchant,Robso,1548917165,Vendor
i:159848,Blacktooth Bloodwine,1,2,32400,Merchant,Robso,1548917167,Vendor
i:164667::1:1704,Sinister Combatant's Mail Armguards of the Aurora,1,1,4105999,Targray,Creacher,1548946890,Auction
i:154165,Calcified Bone,28,28,1300,Lolitaholic,Creacher,1548947400,Auction
i:154165,Calcified Bone,1,1,1305,Dyemille,Creacher,1548947402,Auction
i:154165,Calcified Bone,26,26,1310,Kronoload,Creacher,1548947403,Auction
i:154165,Calcified Bone,2,2,1324,Gruuby,Creacher,1548947405,Auction
i:154165,Calcified Bone,8,8,1325,Chápanois,Creacher,1548947405,Auction
i:154165,Calcified Bone,2,2,1331,Darkthrone,Creacher,1548947408,Auction
i:154165,Calcified Bone,6,6,1331,Darkthrone,Creacher,1548947411,Auction
i:153051,Mistscale,27,27,11800,Lolitaholic,Creacher,1548947418,Auction
i:153051,Mistscale,25,25,12077,Kronoload,Creacher,1548947420,Auction
i:154722,Tempest Hide,18,18,2800,Rhessus,Creacher,1548947530,Auction
i:154722,Tempest Hide,8,8,2900,Dyemille,Creacher,1548947533,Auction
i:154722,Tempest Hide,18,18,3000,Goldingo,Creacher,1548947534,Auction
i:154722,Tempest Hide,9,9,3099,Kronoload,Creacher,1548947535,Auction
i:154722,Tempest Hide,32,32,3131,Fõe,Creacher,1548947537,Auction
i:159471,Enchant Gloves - Zandalari Crafting,1,1,64499,Xamumba,Creacher,1548953342,Auction
i:159471,Enchant Gloves - Zandalari Crafting,1,1,64500,Zyggi,Creacher,1548953350,Auction
i:154899,Thick Paleo Steak,46,46,1580,Kîesza,Creacher,1548960155,Auction
i:154899,Thick Paleo Steak,47,47,1585,Narumî,Creacher,1548960164,Auction
i:160399,Wild Flour,10,30,2375,Merchant,Robso,1548960531,Vendor
i:160712,Powdered Sugar,10,20,2375,Merchant,Robso,1548960536,Vendor
i:160400,Foosaka,10,20,2375,Merchant,Robso,1548960566,Vendor
i:160711,Aromatic Fish Oil,1,3,25000,Merchant,Robso,1548960839,Vendor
i:38682,Enchanting Vellum,20,20,1000,Merchant,Robso,1548961302,Vendor
i:160399,Wild Flour,10,50,2500,Merchant,Robso,1548964310,Vendor
i:160400,Foosaka,10,50,2500,Merchant,Robso,1548964697,Vendor
i:160712,Powdered Sugar,10,40,2500,Merchant,Robso,1548964712,Vendor
i:160710,Wild Berries,50,50,2500,Merchant,Robso,1548972193,Vendor
i:124110,Stormray,200,200,8600,Blinkdöo,Creacher,1548982907,Auction
i:124110,Stormray,19,19,8500,Níenna,Creacher,1548982914,Auction
i:124110,Stormray,15,15,8680,Dedomole,Creacher,1548982916,Auction
i:159464,Enchant Gloves - Zandalari Herbalism,1,1,887589,Dyabolyn,Creacher,1548984305,Auction
i:152512,Monelite Ore,26,26,100003,Drakkarys,Creacher,1549000591,Auction
i:152512,Monelite Ore,6,6,127500,Rasgabuchoh,Creacher,1549000598,Auction
i:152512,Monelite Ore,1,5,128000,Daldoram,Creacher,1549000599,Auction
i:152512,Monelite Ore,1,1,147000,Eeyorbriggar,Creacher,1549000623,Auction
i:152512,Monelite Ore,9,9,147500,Vandersom,Creacher,1549000624,Auction
i:152512,Monelite Ore,11,11,148000,Arkcher,Creacher,1549000625,Auction
i:152512,Monelite Ore,10,10,150000,Stesh,Creacher,1549000627,Auction
i:154722,Tempest Hide,200,400,4600,Naosoueu,Creacher,1549000862,Auction
i:154722,Tempest Hide,138,138,4600,Naosoueu,Creacher,1549000867,Auction
i:154722,Tempest Hide,92,92,4400,Arkcher,Creacher,1549000929,Auction
i:154722,Tempest Hide,26,26,4000,Felldoon,Creacher,1549000967,Auction
i:154722,Tempest Hide,23,23,4100,Eeyorbriggar,Creacher,1549000968,Auction
i:154722,Tempest Hide,6,6,4200,Matahørda,Creacher,1549000969,Auction
i:154722,Tempest Hide,2,2,4200,Matahørda,Creacher,1549000974,Auction
i:154722,Tempest Hide,7,7,4200,Matahørda,Creacher,1549000974,Auction
i:154722,Tempest Hide,9,9,4500,Eunaoresisto,Creacher,1549000975,Auction
i:154722,Tempest Hide,4,4,4700,Déh,Creacher,1549000977,Auction
i:154722,Tempest Hide,1,5,5199,Dafourth,Creacher,1549000978,Auction
i:154722,Tempest Hide,1,5,5799,Kelushnee,Creacher,1549000983,Auction
i:154722,Tempest Hide,5,5,6099,Stallker,Creacher,1549000990,Auction
i:154722,Tempest Hide,6,6,6362,Deathmancer,Creacher,1549000991,Auction
i:154722,Tempest Hide,2,2,8999,Allahuäkbär,Creacher,1549000995,Auction
i:154722,Tempest Hide,3,3,6363,Monalisahunt,Creacher,1549001023,Auction
i:33470,Frostweave Cloth,194,194,700,Robben,Creacher,1549001333,Auction
i:33470,Frostweave Cloth,89,89,700,Robben,Creacher,1549001335,Auction
i:33470,Frostweave Cloth,17,17,706,Zefubica,Creacher,1549001346,Auction
i:154165,Calcified Bone,3,3,7699,Sutcarc,Creacher,1549026043,Auction
i:154165,Calcified Bone,6,6,7700,Zorothdemon,Creacher,1549026044,Auction
i:154165,Calcified Bone,1,1,8000,Daldoram,Creacher,1549026046,Auction
i:154165,Calcified Bone,6,6,9306,Urnelos,Creacher,1549026048,Auction
i:154165,Calcified Bone,2,2,9400,Matahørda,Creacher,1549026049,Auction
i:154165,Calcified Bone,7,7,9400,Matahørda,Creacher,1549026053,Auction
i:154165,Calcified Bone,7,7,9600,Eunaoresisto,Creacher,1549026058,Auction
i:154165,Calcified Bone,2,2,9700,Oshucaveira,Creacher,1549026061,Auction
i:154165,Calcified Bone,4,4,17000,Déh,Creacher,1549026065,Auction
i:154165,Calcified Bone,1,5,18499,Bankerina,Creacher,1549026066,Auction
i:154165,Calcified Bone,2,2,18599,Diorix,Creacher,1549026082,Auction
i:154165,Calcified Bone,69,69,28986,Aroiy,Creacher,1549026110,Auction
i:154165,Calcified Bone,1,16,30000,Whògoesthere,Creacher,1549026113,Auction
i:124105,Starlight Rose,20,20,251550,Madrugz,Creacher,1549026764,Auction
i:154165,Calcified Bone,1,1,20100,Tedylock,Creacher,1549033118,Auction
i:152876,Umbra Shard,10,10,1500000,Marioverdde,Creacher,1549033353,Auction
i:152876,Umbra Shard,1,1,1990000,Mehgic,Creacher,1549033363,Auction
i:152876,Umbra Shard,1,1,2000000,Tedylock,Creacher,1549033364,Auction
i:152876,Umbra Shard,2,2,2000549,Makabra,Creacher,1549033365,Auction
i:152876,Umbra Shard,41,41,2000550,Azrísìnc,Creacher,1549033367,Auction
i:124105,Starlight Rose,4,4,184500,Níenna,Creacher,1549068259,Auction
i:124105,Starlight Rose,67,67,185000,Espertoman,Creacher,1549068262,Auction
i:124105,Starlight Rose,42,42,246000,Cotocaçador,Creacher,1549068265,Auction
i:124105,Starlight Rose,6,6,247499,Sküldäfn,Creacher,1549068266,Auction
i:124105,Starlight Rose,7,7,249999,Landoon,Creacher,1549068267,Auction
i:124105,Starlight Rose,10,10,250000,Trollnoia,Creacher,1549068269,Auction
i:154165,Calcified Bone,38,38,263,Itori,Creacher,1549068607,Auction
i:154165,Calcified Bone,20,20,19000,Dchunter,Creacher,1549068615,Auction
i:154165,Calcified Bone,13,13,18999,Schiller,Creacher,1549068616,Auction
i:154165,Calcified Bone,15,15,19200,Perdigãõ,Creacher,1549068619,Auction
i:154165,Calcified Bone,2,2,19400,Zorothdemon,Creacher,1549068620,Auction
i:154165,Calcified Bone,9,9,19600,Zephirum,Creacher,1549068622,Auction
i:154165,Calcified Bone,16,16,19792,Knaruk,Creacher,1549068623,Auction
i:154165,Calcified Bone,1,2,19793,Leviatan,Creacher,1549068624,Auction
i:154165,Calcified Bone,1,5,19799,Bankerina,Creacher,1549068627,Auction
i:154165,Calcified Bone,6,6,20179,Unds,Creacher,1549068631,Auction
i:154165,Calcified Bone,8,8,23400,Bee,Creacher,1549068633,Auction
i:154165,Calcified Bone,5,5,23800,Scorpiionn,Creacher,1549068634,Auction
i:154165,Calcified Bone,7,7,28393,Orthia,Creacher,1549068671,Auction
i:160398,Choral Honey,10,10,2500,Merchant,Robso,1549079392,Vendor
i:160705,Major's Frothy Coffee,1,1,50,Merchant,Robso,1549079399,Vendor
i:160709,Fresh Potato,10,10,2500,Merchant,Robso,1549079447,Vendor
i:2678,Mild Spices,5,5,2,Merchant,Robso,1549079458,Vendor
i:30817,Simple Flour,5,5,5,Merchant,Robso,1549079460,Vendor
i:30817,Simple Flour,45,45,5,Merchant,Robso,1549079518,Vendor
i:2678,Mild Spices,45,45,2,Merchant,Robso,1549079518,Vendor
i:160705,Major's Frothy Coffee,49,49,50,Merchant,Robso,1549079518,Vendor
i:160398,Choral Honey,40,40,2500,Merchant,Robso,1549079518,Vendor
i:160399,Wild Flour,48,48,2500,Merchant,Robso,1549079518,Vendor
i:160400,Foosaka,15,15,2500,Merchant,Robso,1549079518,Vendor
i:160709,Fresh Potato,40,40,2500,Merchant,Robso,1549079518,Vendor
i:160710,Wild Berries,8,8,2500,Merchant,Robso,1549079518,Vendor
i:160712,Powdered Sugar,23,23,2500,Merchant,Robso,1549079518,Vendor
i:154722,Tempest Hide,21,21,4500,Zorothdemon,Creacher,1549085990,Auction
i:154722,Tempest Hide,6,6,4599,Føox,Creacher,1549085992,Auction
i:154722,Tempest Hide,7,7,4600,Liprócolis,Creacher,1549085994,Auction
i:154722,Tempest Hide,1,1,4700,Aasimar,Creacher,1549085995,Auction
i:154722,Tempest Hide,26,26,4800,Hywêllbane,Creacher,1549085995,Auction
i:154722,Tempest Hide,63,63,5000,Desterix,Creacher,1549085997,Auction
i:154722,Tempest Hide,14,14,4900,Tetsüo,Creacher,1549085997,Auction
i:154722,Tempest Hide,17,17,5200,Gendd,Creacher,1549085998,Auction
i:154722,Tempest Hide,17,17,5100,Mucko,Creacher,1549085999,Auction
i:154722,Tempest Hide,7,7,7500,Dchunter,Creacher,1549086000,Auction
i:154722,Tempest Hide,13,13,7499,Schiller,Creacher,1549086000,Auction
i:154722,Tempest Hide,2,2,7600,Bedaz,Creacher,1549086001,Auction
i:154722,Tempest Hide,5,5,7700,Tiagoiorc,Creacher,1549086003,Auction
i:154722,Tempest Hide,6,6,7900,Haladroesh,Creacher,1549086004,Auction
i:154722,Tempest Hide,2,2,8098,Knaruk,Creacher,1549086014,Auction
i:154722,Tempest Hide,38,38,8600,Diàblo,Creacher,1549086039,Auction
i:154722,Tempest Hide,25,25,8699,Seluna,Creacher,1549086042,Auction
i:154722,Tempest Hide,46,46,8900,Omegalaxy,Creacher,1549086044,Auction
i:154722,Tempest Hide,1,5,8099,Kelushnee,Creacher,1549086071,Auction
i:154722,Tempest Hide,1,5,8194,Cetepele,Creacher,1549086077,Auction
i:154722,Tempest Hide,7,7,8195,Havenar,Creacher,1549086081,Auction
i:154722,Tempest Hide,4,4,8298,Makabra,Creacher,1549086082,Auction
i:154722,Tempest Hide,1,5,8299,Yrelea,Creacher,1549086083,Auction
i:154722,Tempest Hide,1,5,8193,Kelushnee,Creacher,1549086085,Auction
i:154722,Tempest Hide,2,2,8499,Sutcarc,Creacher,1549086090,Auction
i:154722,Tempest Hide,1,5,8999,Cetepele,Creacher,1549086091,Auction
i:154722,Tempest Hide,10,10,9499,Vacaaçaçina,Creacher,1549086098,Auction
i:154722,Tempest Hide,11,11,10100,Vatoon,Creacher,1549086135,Auction
i:154722,Tempest Hide,1,2,10646,Därach,Creacher,1549086139,Auction
i:154722,Tempest Hide,5,5,10646,Därach,Creacher,1549086144,Auction
i:153051,Mistscale,12,12,10199,Zehdenis,Creacher,1549086231,Auction
i:153051,Mistscale,44,44,10200,Tigrilus,Creacher,1549086233,Auction
i:11291,Star Wood,5,5,4500,Merchant,Robso,1549093368,Vendor
i:160711,Aromatic Fish Oil,1,2,47140,Dafourth,Creacher,1549094131,Auction
i:160711,Aromatic Fish Oil,1,1,47141,Printwarlock,Creacher,1549094134,Auction
i:160711,Aromatic Fish Oil,14,14,47143,Trevolina,Creacher,1549094135,Auction
i:160711,Aromatic Fish Oil,1,1,68000,Daldoram,Creacher,1549094174,Auction
i:152546,Lane Snapper,4,4,29199,Zehdenis,Creacher,1549094241,Auction
i:152546,Lane Snapper,7,7,29200,Gallateiaa,Creacher,1549094243,Auction
i:152546,Lane Snapper,5,5,29400,Ezil,Creacher,1549094244,Auction
i:152546,Lane Snapper,1,1,29599,Bargainer,Creacher,1549094246,Auction
i:152546,Lane Snapper,4,4,29800,Eliara,Creacher,1549094247,Auction
i:152546,Lane Snapper,3,3,29600,Bedaz,Creacher,1549094247,Auction
i:152546,Lane Snapper,10,10,30000,Leanan,Creacher,1549094250,Auction
i:152546,Lane Snapper,1,1,37700,Mazie,Creacher,1549094253,Auction
i:152875,Gloom Dust,10,50,100000,Bulkatoz,Creacher,1549094401,Auction
i:154165,Calcified Bone,200,400,9700,Laniely,Creacher,1549094752,Auction
i:154164,Blood-Stained Bone,10,10,14000,Fobengoniano,Creacher,1549094798,Auction
i:153050,Shimmerscale,109,109,39800,Laniely,Creacher,1549094813,Auction
i:153050,Shimmerscale,1,1,40000,Joseaugusto,Creacher,1549094814,Auction
i:153050,Shimmerscale,1,5,64349,Dafourth,Creacher,1549094820,Auction
i:153050,Shimmerscale,2,2,64350,Ailii,Creacher,1549094826,Auction
i:153050,Shimmerscale,2,2,65000,Flechanoalvo,Creacher,1549094828,Auction
i:152875,Gloom Dust,27,27,99500,Belindra,Creacher,1549118761,Auction
i:152875,Gloom Dust,58,58,99999,Semnoção,Creacher,1549118763,Auction
i:154165,Calcified Bone,32,32,9400,Berimli,Creacher,1549119007,Auction
i:154165,Calcified Bone,2,2,9504,Allahuäkbär,Creacher,1549119008,Auction
i:154165,Calcified Bone,19,19,9700,Laniely,Creacher,1549119009,Auction
i:154165,Calcified Bone,1,1,11627,Muroco,Creacher,1549119012,Auction
i:154165,Calcified Bone,9,9,18600,Zorothdemon,Creacher,1549119015,Auction
i:154165,Calcified Bone,6,6,18800,Liprócolis,Creacher,1549119016,Auction
i:154165,Calcified Bone,1,2,19399,Chrönnös,Creacher,1549119017,Auction
i:154165,Calcified Bone,8,8,20000,Flechanoalvo,Creacher,1549119022,Auction
i:152547,Great Sea Catfish,40,40,36999,Radoris,Creacher,1549119064,Auction
i:152546,Lane Snapper,50,200,28999,Radoris,Creacher,1549119082,Auction
i:154165,Calcified Bone,73,73,20000,Tigrilus,Creacher,1549119114,Auction
i:160711,Aromatic Fish Oil,10,10,44200,Asdrúbal,Creacher,1549120738,Auction
i:160711,Aromatic Fish Oil,1,1,44352,Koraquis,Creacher,1549120741,Auction
i:160705,Major's Frothy Coffee,25,25,50,Merchant,Robso,1549121436,Vendor
i:160399,Wild Flour,50,50,2500,Merchant,Robso,1549121436,Vendor
i:160400,Foosaka,25,25,2500,Merchant,Robso,1549121436,Vendor
i:160710,Wild Berries,48,48,2500,Merchant,Robso,1549121510,Vendor
i:160712,Powdered Sugar,30,30,2500,Merchant,Robso,1549121510,Vendor
i:160399,Wild Flour,48,48,2500,Merchant,Robso,1549121510,Vendor
i:152512,Monelite Ore,39,39,149000,Thallee,Creacher,1549129404,Auction
i:152512,Monelite Ore,167,167,149701,Xguardiaox,Creacher,1549129406,Auction
i:154164,Blood-Stained Bone,14,14,15000,Linn,Creacher,1549129488,Auction
i:160709,Fresh Potato,50,50,2500,Merchant,Robso,1549196944,Vendor
i:160710,Wild Berries,98,98,2500,Merchant,Robso,1549196944,Vendor
i:30817,Simple Flour,50,50,5,Merchant,Robso,1549196944,Vendor
i:160712,Powdered Sugar,80,80,2500,Merchant,Robso,1549196944,Vendor
i:2678,Mild Spices,50,50,2,Merchant,Robso,1549196944,Vendor
i:160705,Major's Frothy Coffee,50,50,50,Merchant,Robso,1549196944,Vendor
i:160398,Choral Honey,50,50,2500,Merchant,Robso,1549196944,Vendor
i:160399,Wild Flour,98,98,2500,Merchant,Robso,1549196944,Vendor
i:160400,Foosaka,50,50,2500,Merchant,Robso,1549196944,Vendor
i:160705,Major's Frothy Coffee,15,15,50,Merchant,Robso,1549196990,Vendor
i:160398,Choral Honey,15,15,2500,Merchant,Robso,1549196990,Vendor
i:160399,Wild Flour,60,60,2500,Merchant,Robso,1549196990,Vendor
i:160400,Foosaka,15,15,2500,Merchant,Robso,1549196990,Vendor
i:160710,Wild Berries,10,10,2500,Merchant,Robso,1549196990,Vendor
i:160712,Powdered Sugar,4,4,2500,Merchant,Robso,1549196990,Vendor
i:154165,Calcified Bone,2,2,1331,Darkthrone,Creacher,1549217057,Auction
i:154165,Calcified Bone,56,56,8200,Thunderblufs,Creacher,1549217059,Auction
i:154165,Calcified Bone,200,200,8700,Pändemønium,Creacher,1549217076,Auction
i:154165,Calcified Bone,200,400,9899,Azkhäban,Creacher,1549217080,Auction
i:152875,Gloom Dust,31,31,73999,Berbezieux,Creacher,1549217371,Auction
i:152875,Gloom Dust,14,14,74000,Cecill,Creacher,1549217372,Auction
i:152875,Gloom Dust,60,60,75000,Windburst,Creacher,1549217379,Auction
i:153438,Enchant Ring - Seal of Critical Strike,1,9,109999,Naeyme,Creacher,1549228909,Auction
i:153051,Mistscale,3,3,62000,Hanais,Creacher,1549233780,Auction
i:153050,Shimmerscale,8,8,48750,Synckill,Creacher,1549233825,Auction
i:153050,Shimmerscale,16,16,60000,Shirohime,Creacher,1549233825,Auction
i:153050,Shimmerscale,179,179,61453,Ocaçadora,Creacher,1549233828,Auction
i:153050,Shimmerscale,3,3,60500,Seibar,Creacher,1549233834,Auction
i:153050,Shimmerscale,1,2,68500,Hanais,Creacher,1549233851,Auction
i:152542,Hardened Tempest Hide,13,13,6600,Nallrien,Creacher,1549236659,Auction
i:152542,Hardened Tempest Hide,6,6,6700,Madrug,Creacher,1549236660,Auction
i:152542,Hardened Tempest Hide,6,6,6800,Gallateiaa,Creacher,1549236662,Auction
i:152542,Hardened Tempest Hide,7,7,7143,Ocaçadora,Creacher,1549236665,Auction
i:152542,Hardened Tempest Hide,65,65,6900,Vadsz,Creacher,1549236671,Auction
i:152542,Hardened Tempest Hide,1,3,9799,Yrelea,Creacher,1549236689,Auction
i:78910,?,1,1,32000,Merchant,Robso,1549240343,Vendor
i:78910,?,1,1,32000,Merchant,Robso,1549248615,Vendor
i:152877,Veiled Crystal,1,2,3745000,Fertusco,Creacher,1549252147,Auction
i:152877,Veiled Crystal,1,3,3747500,Titanic,Creacher,1549252149,Auction
i:153050,Shimmerscale,6,6,68500,Eeyorbriggar,Creacher,1549252230,Auction
i:153050,Shimmerscale,1,5,68999,Makush,Creacher,1549252232,Auction
i:153050,Shimmerscale,3,3,69000,Hack,Creacher,1549252237,Auction
i:153050,Shimmerscale,18,18,69500,Vadsz,Creacher,1549252238,Auction
i:153050,Shimmerscale,6,6,73260,Odyssey,Creacher,1549252241,Auction
i:153050,Shimmerscale,17,17,79500,Slixxy,Creacher,1549252246,Auction
i:153050,Shimmerscale,64,64,80000,Bitenmago,Creacher,1549252248,Auction
i:154165,Calcified Bone,10,10,5300,Slixxy,Creacher,1549252442,Auction
i:154165,Calcified Bone,14,14,5400,Capps,Creacher,1549252443,Auction
i:154165,Calcified Bone,10,10,5500,Korali,Creacher,1549252445,Auction
i:154165,Calcified Bone,28,28,5600,Hack,Creacher,1549252446,Auction
i:154165,Calcified Bone,98,98,5900,Vadsz,Creacher,1549252448,Auction
i:154165,Calcified Bone,73,73,8915,Rockyxe,Creacher,1549252456,Auction
i:154165,Calcified Bone,49,49,8910,Havenar,Creacher,1549252549,Auction
i:38682,Enchanting Vellum,27,27,1000,Merchant,Robso,1549257567,Vendor
i:124103,Foxflower,7,7,80000,Gazette,Creacher,1549259947,Auction
i:124103,Foxflower,9,18,80000,Gazette,Creacher,1549259948,Auction
i:152875,Gloom Dust,117,117,65099,Tranbiquis,Creacher,1549260109,Auction
i:152875,Gloom Dust,11,33,65098,Joobstah,Creacher,1549260114,Auction
i:152877,Veiled Crystal,1,1,3960000,Hyredreaks,Creacher,1549260160,Auction
i:152877,Veiled Crystal,22,22,3970000,Tranbiquis,Creacher,1549260162,Auction
i:152877,Veiled Crystal,9,9,3989499,Joobstah,Creacher,1549260163,Auction
i:152877,Veiled Crystal,1,1,3989500,Kusanagisama,Creacher,1549260164,Auction
i:152877,Veiled Crystal,1,6,3989999,Rosewain,Creacher,1549260166,Auction
i:154164,Blood-Stained Bone,2,2,50000,Cretino,Creacher,1549260602,Auction
i:154164,Blood-Stained Bone,1,1,51992,Monyca,Creacher,1549260604,Auction
i:154164,Blood-Stained Bone,2,2,54500,Xisfilé,Creacher,1549260612,Auction
i:154164,Blood-Stained Bone,2,2,54998,Sheevz,Creacher,1549260614,Auction
i:154164,Blood-Stained Bone,2,2,55000,Apolyum,Creacher,1549260616,Auction
i:152511,Sea Stalk,9,9,148500,Kelime,Creacher,1549264780,Auction
i:152511,Sea Stalk,20,80,149000,Zhace,Creacher,1549264781,Auction
i:152511,Sea Stalk,2,2,148500,Kelime,Creacher,1549264781,Auction
i:152511,Sea Stalk,3,3,149999,Artherion,Creacher,1549264784,Auction
i:152511,Sea Stalk,5,50,150000,Drachez,Creacher,1549264785,Auction
i:152511,Sea Stalk,1,6,230000,Whògoesthere,Creacher,1549264822,Auction
i:152511,Sea Stalk,50,50,244000,Senegall,Creacher,1549264842,Auction
i:152506,Star Moss,50,300,93800,Sadarry,Creacher,1549264953,Auction
i:152506,Star Moss,50,100,93800,Harthy,Creacher,1549264960,Auction
i:152546,Lane Snapper,1,2,41999,Bargainer,Creacher,1549265000,Auction
i:152546,Lane Snapper,1,2,42998,Bargainer,Creacher,1549265002,Auction
i:152546,Lane Snapper,1,17,43200,Kyriøz,Creacher,1549265005,Auction
i:152546,Lane Snapper,3,3,44598,Sheevz,Creacher,1549265019,Auction
i:152546,Lane Snapper,3,3,46909,Noceret,Creacher,1549265020,Auction
i:160400,Foosaka,50,50,2500,Merchant,Robso,1549266037,Vendor
i:160705,Major's Frothy Coffee,50,50,50,Merchant,Robso,1549266037,Vendor
i:160399,Wild Flour,100,100,2500,Merchant,Robso,1549266037,Vendor
i:160705,Major's Frothy Coffee,25,25,50,Merchant,Robso,1549266066,Vendor
i:160399,Wild Flour,50,50,2500,Merchant,Robso,1549266066,Vendor
i:160400,Foosaka,25,25,2500,Merchant,Robso,1549266066,Vendor
i:152546,Lane Snapper,12,12,76500,Brujah,Creacher,1549294084,Auction
i:154899,Thick Paleo Steak,3,3,6667,Tasquinha,Creacher,1549294293,Auction
i:154899,Thick Paleo Steak,30,30,6600,Lortrhic,Creacher,1549294300,Auction
i:124669,Darkmoon Daggermaw,165,165,185000,Mefistox,Creacher,1549294552,Auction
i:152513,Platinum Ore,38,38,388000,Däag,Creacher,1549294880,Auction
i:152513,Platinum Ore,13,13,445500,Odgar,Creacher,1549294884,Auction
i:152513,Platinum Ore,23,23,450000,Malgur,Creacher,1549294886,Auction
i:152513,Platinum Ore,52,52,469000,Reyyko,Creacher,1549294889,Auction
i:152513,Platinum Ore,28,28,470000,Dompérignon,Creacher,1549294897,Auction
i:152513,Platinum Ore,2,2,472000,Fobengoniano,Creacher,1549294909,Auction
i:152513,Platinum Ore,4,4,472875,Manastrudel,Creacher,1549294914,Auction
i:152513,Platinum Ore,20,40,488000,Nellehtk,Creacher,1549294924,Auction
i:152579,Storm Silver Ore,3,3,223735,Lortrhic,Creacher,1549294943,Auction
i:152579,Storm Silver Ore,2,2,225995,Galetha,Creacher,1549294944,Auction
i:152579,Storm Silver Ore,50,50,226000,Rakla,Creacher,1549294946,Auction
i:152579,Storm Silver Ore,22,22,227273,Trouhauu,Creacher,1549294947,Auction
i:152576,Tidespray Linen,23,23,30000,Rhoten,Creacher,1549298074,Auction
i:154164,Blood-Stained Bone,4,4,30000,Rhoten,Creacher,1549298342,Auction
i:154164,Blood-Stained Bone,20,20,38200,Malfon,Creacher,1549298344,Auction
i:154164,Blood-Stained Bone,4,4,38340,Dhíren,Creacher,1549298344,Auction
i:154164,Blood-Stained Bone,1,1,42600,Priestianna,Creacher,1549298345,Auction
i:154164,Blood-Stained Bone,1,1,42705,Manastrudel,Creacher,1549298346,Auction
i:154164,Blood-Stained Bone,19,19,44399,Druidon,Creacher,1549298348,Auction
i:154164,Blood-Stained Bone,7,7,44400,Sêkhmêt,Creacher,1549298350,Auction
i:154164,Blood-Stained Bone,2,2,44600,Perexana,Creacher,1549298351,Auction
i:154164,Blood-Stained Bone,8,8,44800,Tamojunto,Creacher,1549298353,Auction
i:154164,Blood-Stained Bone,4,4,51500,Scorpiionn,Creacher,1549298355,Auction
i:154164,Blood-Stained Bone,1,1,52000,Wikipowerpu,Creacher,1549298356,Auction
i:154164,Blood-Stained Bone,3,3,52500,Madrug,Creacher,1549298358,Auction
i:154164,Blood-Stained Bone,2,2,55500,Perexana,Creacher,1549298359,Auction
i:160705,Major's Frothy Coffee,50,50,50,Merchant,Robso,1549303491,Vendor
i:160399,Wild Flour,100,100,2500,Merchant,Robso,1549303491,Vendor
i:160400,Foosaka,60,60,2500,Merchant,Robso,1549303491,Vendor
i:160705,Major's Frothy Coffee,15,15,50,Merchant,Robso,1549303534,Vendor
